customer_id,age,gender,marital_status,education_level,region,employment_status,owns_home,has_auto_loan,annual_income,credit_score,credit_limit,tenure,card_type,num_transactions,avg_transaction_value,online_shopping_freq,reward_points_balance,travel_frequency,utility_payment_count,num_children,num_credit_cards
66579510,35,male,single,high school,northeast,employed,0,0,39528.50121437504,723.769413296562,9574.572845545465,12,standard,12,16.554123090927728,7.0,5080.351619346939,0,1.0,4,8
50333547,71,male,married,bachelors,northeast,student,0,1,39802.59308514378,721.3670730819849,9408.266333297446,10,standard,6,22.424530013428924,5.0,5383.273713477284,2,1.0,1,8
30957545,44,male,married,graduate,south,self-employed,0,1,56969.55025329121,765.7560826777047,15716.091651897308,15,gold,7,30.483918713934,9.0,6656.636996416144,0,4.0,1,8
87343589,42,male,married,bachelors,south,employed,1,0,31897.21610381732,674.5648247419251,7363.278420876247,6,standard,6,36.50350391044233,5.0,4288.034688552836,3,2.0,1,8
45470859,50,male,married,bachelors,south,employed,1,0,41990.17940240702,705.1274071685045,10668.398864461087,16,standard,11,17.693587162626525,8.0,4891.938951681538,3,3.0,3,8
57383256,71,male,married,bachelors,south,employed,1,0,22990.808275764288,651.0935907215056,5209.769877419669,0,standard,7,11.368541498928156,6.0,3381.280740383011,4,1.0,1,8
62753404,30,female,single,bachelors,south,student,1,1,182560.8122695231,750.7048577985815,43162.28550919544,17,platinum,17,52.54441340459024,,18958.97131631956,1,5.0,1,8
65906932,44,male,single,high school,west,self-employed,0,1,104339.77507280336,708.6986264821376,25616.875607192884,11,gold,12,29.239837947144,8.0,11678.260442246888,3,3.0,1,8
54060112,68,female,married,bachelors,northeast,unemployed,1,0,25678.556106928147,639.9756349262358,4652.201718238195,7,standard,6,34.95056569141515,11.0,3708.857786175287,2,1.0,4,8
88317327,50,male,single,bachelors,midwest,unemployed,1,1,53118.35942538532,697.7789415277126,13450.517811664717,18,standard,6,24.880675875421307,6.0,6210.36836053771,2,3.0,0,8
46875481,74,female,married,bachelors,northeast,student,0,1,35922.51775242762,625.7805582415759,8944.854756177696,15,standard,8,44.69129953527622,7.0,4620.127022473852,4,5.0,0,8
86614127,26,female,single,graduate,west,employed,0,1,33797.447783959564,702.0158983173512,8043.972694951483,18,standard,12,25.316225069232804,2.0,4416.352068651879,3,0.0,0,8
91675434,72,male,married,bachelors,south,employed,1,1,16043.23566294712,760.3792449854586,4082.474854766,15,gold,9,38.00110320897727,3.0,2634.634568271249,0,2.0,2,8
83895227,59,female,married,bachelors,northeast,unemployed,0,1,24436.319585946952,683.8297321292091,5610.557940770114,17,standard,8,24.778180503225613,8.0,3714.993726047993,0,2.0,0,8
86365373,46,male,married,graduate,west,unemployed,1,0,43060.576005496,706.273442764052,9934.482780884411,16,standard,8,64.2372791023148,12.0,5162.878205386643,3,0.0,2,8
19948626,31,female,married,bachelors,midwest,self-employed,1,0,44504.18028623488,645.4454710719933,10536.395701727011,0,standard,12,14.466304602024891,8.0,5615.910553270381,1,1.0,1,8
79630167,56,female,married,bachelors,south,student,1,1,43204.02620033955,705.1825305751365,11046.822816598944,11,standard,8,39.88121753653493,7.0,5350.387195563476,3,5.0,0,8
89106944,61,female,married,high school,northeast,employed,0,0,54595.09541516927,641.8077459400907,13720.501906332467,1,standard,11,17.36830716831499,8.0,6595.541863134211,3,1.0,1,8
46083057,26,female,single,graduate,midwest,employed,1,1,91583.81447885543,710.1874883406867,17339.76491619961,2,gold,13,39.936276098423406,7.0,10167.85449544639,1,3.0,1,8
96150610,31,female,married,graduate,west,employed,0,0,102232.9309035791,660.5995722403397,23090.89055922092,7,standard,14,9.400513929680816,11.0,10790.257664088358,3,4.0,0,8
35015883,63,male,married,graduate,west,employed,1,0,13515.762480228028,659.8631614024687,2854.970854718691,11,standard,5,12.513081804723951,6.0,2456.800246055593,0,2.0,3,8
69747407,28,male,married,bachelors,northeast,student,0,1,128940.29831507774,729.1264179281966,27813.571337105543,1,platinum,11,23.094982554715887,13.0,13785.55071280504,6,3.0,2,8
55538576,80,female,married,bachelors,west,student,1,0,14366.93986797104,686.5482585058162,2955.7623729143083,11,standard,8,10.684680873684108,6.0,2214.564605707388,5,3.0,1,8
97411049,46,male,married,bachelors,northeast,self-employed,1,0,18512.599581042305,696.1272873296198,5304.747131656562,12,standard,6,25.3729614113619,9.0,3135.9957072681186,2,5.0,2,8
11519556,22,male,single,high school,west,employed,1,1,28405.07079021857,657.6274074239743,5574.721237045346,7,standard,3,17.464786172997904,5.0,4325.340045691808,4,1.0,0,8
81677533,71,female,married,bachelors,northeast,employed,0,1,42714.73656944599,717.2739512986095,9794.59457031594,10,standard,6,33.45850187567994,4.0,4653.06036781807,3,2.0,0,8
60065328,52,female,married,graduate,midwest,unemployed,0,1,44372.7203833115,644.7298298892846,9235.175868167387,0,standard,7,22.61978382457321,8.0,5368.60029149836,0,1.0,0,8
91824420,20,male,single,bachelors,west,self-employed,1,1,198609.9083793372,717.952804830366,49547.94295209729,13,platinum,20,12.35271558589491,9.0,21153.901659050607,4,6.0,0,8
72549395,69,female,married,bachelors,midwest,self-employed,0,1,31324.83110582719,672.3306138677921,6888.324625633842,17,standard,12,40.05619359392634,7.0,4266.111620646491,4,1.0,0,8
75208950,59,female,married,bachelors,northeast,unemployed,1,0,18251.85858105003,668.2984506684227,3977.481670646344,3,standard,4,42.8012327949841,5.0,2868.0429545620304,1,1.0,2,8
54258616,48,male,married,bachelors,northeast,self-employed,0,0,110465.64743360014,715.7768157037314,27168.453738266973,19,gold,21,38.81427665371386,7.0,12395.426980366705,5,3.0,1,8
28371507,30,female,single,bachelors,south,self-employed,1,1,29990.60853134781,674.8386460262979,6481.636051312364,19,standard,11,55.320474988550245,6.0,3862.7592182238654,1,3.0,0,8
33800661,73,female,married,bachelors,south,unemployed,1,1,64317.88351064776,690.972814172466,15099.086422801776,11,standard,11,39.95774282814431,12.0,7661.430235390858,4,2.0,1,8
94718676,54,female,married,bachelors,south,employed,1,0,29574.80570204048,668.44188145287,5267.536342279303,5,standard,7,30.664539003809622,9.0,4127.17717345203,0,1.0,0,8
98426094,48,male,married,graduate,northeast,self-employed,0,0,88540.84191362737,669.0414767871675,20490.32205375729,19,standard,18,14.631347292746671,8.0,9851.016940633026,1,2.0,2,8
41019343,62,female,married,graduate,south,self-employed,1,0,22550.181251508788,668.9442886614049,6100.475779005305,17,standard,9,15.618371560562244,,3423.152136472817,2,3.0,3,8
55953203,38,male,married,,northeast,student,0,0,40021.18699768592,680.0575756797941,9354.04930996365,4,standard,9,124.61512134936768,7.0,4972.040431324892,4,3.0,2,8
97258831,59,male,married,graduate,south,self-employed,1,1,67736.6246347891,759.9619609783457,12743.280702009835,11,gold,9,28.33037397467273,6.0,8263.941157618612,5,4.0,2,8
12406914,35,male,single,bachelors,west,employed,1,0,15262.965445602134,705.4309568673242,3494.4884512032822,19,standard,6,20.201404431451344,8.0,2566.52223011122,1,2.0,2,8
54260975,70,female,married,high school,west,unemployed,1,0,31697.31496013331,709.8165215758999,8359.45216104114,5,standard,8,24.68792245955344,1.0,4028.091771212116,1,3.0,1,8
17839314,60,male,married,bachelors,south,self-employed,0,0,94781.3158358336,671.8358103953053,23280.2266589884,5,standard,16,21.140908926943588,5.0,10563.530988536464,5,6.0,1,8
59228162,37,male,single,high school,northeast,unemployed,1,0,202700.34513409255,762.7480635051616,51868.85010895238,6,platinum,30,20.15640992789259,14.0,21416.608193759646,7,8.0,0,8
53104947,37,male,married,bachelors,northeast,self-employed,0,1,26217.47930394968,688.0025120668,6961.266150251356,17,standard,13,28.7813579907292,7.0,3182.1056764408268,4,3.0,1,8
13405871,37,male,married,bachelors,west,self-employed,1,1,22517.401905688264,674.1222588751137,4952.377930529846,18,standard,10,55.46613262244689,1.0,3191.9778673143787,0,2.0,0,8
30540873,38,female,married,graduate,south,student,1,0,48549.60201351599,611.4984157457362,8712.737158045782,8,standard,15,30.19228587911756,11.0,6013.530232701937,1,5.0,3,8
10681459,80,female,married,graduate,west,employed,1,0,19373.5594813718,684.7537979152459,4396.7420916707815,10,standard,8,35.09787893969609,3.0,3160.154286330326,4,4.0,1,8
88488173,71,male,married,graduate,south,employed,1,0,85464.16005302375,637.4688984831857,16869.835543820358,2,standard,11,35.70616478041462,9.0,9146.3400985832,3,8.0,1,8
11138134,49,male,married,graduate,northeast,student,0,1,38549.78998942184,684.8262493590944,9185.91835115299,16,standard,9,40.948925850026846,9.0,4713.839959269663,1,5.0,0,8
55965946,61,male,married,high school,northeast,employed,1,1,56597.27591340128,658.8311891099844,12728.532084631046,4,standard,10,24.52189350140787,8.0,6662.664926856869,4,3.0,3,8
21024415,50,male,married,bachelors,midwest,self-employed,1,1,92996.16993216336,678.3415375668802,22601.119342570182,8,standard,18,53.34025788355543,9.0,10305.992873751808,2,5.0,3,8
98633407,24,female,single,graduate,west,student,1,1,40497.37737749644,584.1657478432397,8136.581016005301,5,standard,12,53.62808937028184,9.0,5415.518766124629,3,2.0,0,8
17665044,80,male,married,bachelors,northeast,self-employed,0,0,59434.4475760603,788.4585605967083,15932.58804938822,2,gold,10,27.92324976302665,2.0,6760.850933045882,1,2.0,3,8
52365929,24,female,single,bachelors,west,employed,1,1,30456.65258966371,758.2041028019362,8175.441856202116,11,gold,7,18.835751344438176,7.0,4202.230776535338,3,5.0,0,8
45919010,27,female,married,bachelors,west,self-employed,1,0,12934.26143084803,735.2086316090607,3160.89459615665,9,standard,8,26.55044129917547,5.0,2579.5830123651094,3,3.0,0,8
29159751,77,male,married,graduate,south,employed,0,1,47510.62372845614,631.4497025162774,10201.833510790237,13,standard,11,26.08743608704043,7.0,5145.768934831977,2,5.0,2,8
25938815,27,female,married,graduate,west,unemployed,0,1,30960.21400853635,618.7740520918563,5986.418318373857,8,standard,8,30.192932011408857,10.0,4606.56273879036,2,2.0,2,8
31864619,40,male,married,high school,west,self-employed,1,0,54970.68459266665,686.9683812449348,10732.93605819476,13,standard,8,40.36324982951067,4.0,6808.019153086918,2,3.0,1,8
84907440,42,male,married,bachelors,south,self-employed,1,0,38743.18449295056,690.8096532953385,8204.101587633473,19,standard,13,25.65093477334588,7.0,4728.93849683217,5,2.0,1,8
55408023,18,male,single,graduate,west,unemployed,0,0,140493.51859354854,687.9558845180154,25915.37531026012,3,gold,22,38.139452222571165,10.0,15107.262275317618,5,5.0,2,8
97513676,64,female,married,high school,northeast,student,0,1,60834.23128487456,711.3230513970356,16272.99676781055,0,standard,6,43.092411663880526,10.0,7241.520135086218,3,4.0,0,8
71808636,41,male,married,bachelors,west,student,0,0,86718.14236719738,675.8789255472242,20930.12771423353,0,standard,13,55.38897781657455,14.0,10143.733709327162,5,4.0,1,8
37329985,48,female,married,bachelors,south,self-employed,1,0,13447.67991390738,757.2857071181572,3411.867837859499,11,standard,4,21.674165864852228,4.0,2981.34798877067,1,1.0,2,8
66719590,66,male,married,bachelors,midwest,employed,1,0,115843.85523590296,715.185668368089,26575.888323147177,13,gold,15,40.83168781935575,8.0,12641.312363623214,2,4.0,1,8
19832352,20,female,single,bachelors,northeast,student,0,1,67944.518947044,573.0716172924814,13136.666277447872,16,standard,9,26.62831755248703,8.0,7827.744050692416,2,3.0,0,8
63673893,56,female,married,bachelors,south,self-employed,1,0,76754.00511191608,679.8329659632924,18011.430221695395,2,standard,15,50.90117083488038,6.0,9032.794552556115,3,2.0,3,8
54185196,59,female,married,high school,south,self-employed,0,1,460809.25034329854,803.4616998135762,119641.45433632196,12,platinum,56,26.44872072576551,36.0,47039.34646663454,16,11.0,1,8
66171184,56,female,married,high school,midwest,unemployed,1,1,20227.134148450776,742.4534173406132,5060.77674154362,18,standard,3,53.75865553085549,5.0,2860.7505651055617,1,3.0,0,8
15702584,71,male,married,high school,west,student,0,0,20778.91548356463,716.1721553006206,4996.143772165415,13,standard,5,47.51328394607673,,3481.3877406453084,3,2.0,2,8
26362681,57,female,married,bachelors,midwest,student,0,0,55028.59419959148,742.6328266823698,17348.011161304665,0,gold,11,30.95068098809116,5.0,6127.295208055724,6,0.0,0,8
15300602,26,male,single,bachelors,midwest,unemployed,0,0,27027.292639902607,667.7125474278034,6482.384488478917,13,standard,4,38.070527738997015,5.0,3743.238028613631,1,3.0,0,8
54091216,42,male,married,bachelors,northeast,student,1,1,15404.83472135522,779.9197296287123,3893.852481550637,16,gold,6,45.35295362108742,4.0,2553.2953562657835,4,0.0,2,8
41649165,76,female,married,bachelors,west,student,0,0,52101.156254041416,711.6667544484279,11453.903174814524,5,standard,14,34.49914050151184,7.0,6084.896150434799,3,4.0,1,8
17221791,37,female,married,bachelors,midwest,self-employed,1,1,37420.49221356213,645.7563151223276,9251.243731465942,6,standard,5,17.418163194331274,7.0,5035.692824964876,3,1.0,1,8
60925601,51,female,married,bachelors,northeast,student,0,0,172576.09046670943,680.0046647000999,44262.23419441268,4,platinum,23,23.822628618285297,10.0,18485.56116298668,8,3.0,0,8
98579259,42,female,married,graduate,midwest,self-employed,1,0,8661.01962815856,676.4770470111486,1960.2331318447032,18,standard,3,16.81276987756632,6.0,1813.4465032917171,0,2.0,3,6
84327985,61,male,married,graduate,midwest,student,1,0,36115.48280704678,705.9260347033689,9077.632172733222,16,standard,8,36.14822602043351,,4394.2627746678245,3,0.0,0,8
42373455,19,male,single,high school,south,employed,0,0,259879.06290655516,692.0104570537205,60610.238258537865,10,platinum,28,52.64903420257867,26.0,27554.308884798946,13,10.0,0,8
51759034,70,male,married,bachelors,west,employed,0,0,250181.48262621812,646.7598875731608,54919.62027930621,8,platinum,25,48.1362802045338,13.0,26041.931652451534,10,7.0,5,8
57369993,21,male,single,bachelors,midwest,self-employed,1,0,20223.443852273573,795.3444326365346,4918.952595225241,18,gold,6,10.95503970067,9.0,2860.3226106189472,2,1.0,0,8
86174456,78,male,married,bachelors,west,unemployed,1,0,82361.1201998207,720.4169383135169,17826.019370550326,18,gold,13,41.338415547565376,10.0,8739.796847729353,7,4.0,0,8
40095064,69,female,married,bachelors,west,student,0,0,29861.027762861493,689.6996568188307,7810.823530469326,9,standard,8,27.51542899241528,3.0,3639.202922673565,1,0.0,1,8
36904267,71,male,married,bachelors,west,unemployed,0,0,28741.38484866309,696.3855655208579,6897.544558959817,14,standard,5,36.84508389543241,6.0,4256.984050650898,1,7.0,0,8
95653857,31,female,single,bachelors,northeast,student,1,1,104180.31576299109,637.4655188884517,25745.99603581449,13,standard,11,26.86480516510396,12.0,11538.31254519348,6,2.0,0,8
91047161,34,female,married,bachelors,midwest,unemployed,0,1,49783.23458850198,608.9615733861083,10970.290642050802,15,standard,8,32.999221774239466,9.0,6348.314021393203,1,4.0,0,8
24858933,22,female,single,bachelors,south,unemployed,1,0,77548.1438748732,690.104934395218,19353.399610062155,17,standard,13,18.131665370890865,11.0,8882.662401362795,4,1.0,0,8
43668504,46,female,married,bachelors,northeast,self-employed,1,1,37293.2322981939,771.2526673335474,13330.13597166306,5,gold,8,32.041590819119,4.0,4997.475861511039,2,3.0,0,8
64688863,28,male,married,bachelors,west,self-employed,0,1,610634.6561207261,793.0462567536968,162431.27945828772,14,platinum,71,14.20277079559916,40.0,62516.08786321565,22,16.0,1,8
19394328,66,female,married,high school,midwest,student,1,0,58422.630088530415,718.3472175562492,14761.819397991185,19,gold,11,16.48807912011419,6.0,7289.9315865643875,3,1.0,0,8
90928544,23,female,married,bachelors,west,student,0,1,56124.81885285714,726.7380232886767,13771.362095480776,15,gold,11,59.34477255663679,4.0,6407.457085835541,1,3.0,1,8
54501975,52,female,married,graduate,northeast,self-employed,1,1,224749.2545802751,627.9042918449405,48608.18079762974,2,platinum,29,29.07155667050844,23.0,23652.303393470746,8,6.0,1,8
55816692,76,female,married,bachelors,west,student,1,1,40659.27522427184,663.6361028395141,7262.989299062845,12,standard,5,27.447501516820072,3.0,4858.212041952522,2,2.0,1,8
54235055,24,female,married,bachelors,west,employed,0,1,40247.583145761695,662.3521666607028,7598.391338443919,12,standard,6,30.75248404979921,6.0,4529.424492751487,5,1.0,1,8
54802075,67,male,married,bachelors,west,employed,0,1,19592.482721713423,764.3887681886376,4833.075573911576,16,gold,5,26.666861394140028,6.0,2343.1932846848026,3,6.0,2,8
44582261,69,male,married,bachelors,northeast,self-employed,0,0,18104.758946995,708.6841832571513,4367.935227167117,17,standard,11,21.24609493962588,4.0,2211.485550166901,2,3.0,1,8
30580440,57,female,married,bachelors,northeast,employed,1,0,20849.501571504457,721.9466152614036,5020.96998627938,6,standard,8,13.879728606443686,7.0,2441.5242736706327,1,5.0,1,8
53586985,19,male,single,bachelors,south,self-employed,1,1,78527.54642705734,724.1692695637644,16806.810657669717,12,gold,10,35.31295639731611,12.0,8740.871780824818,2,3.0,0,8
45293131,27,male,single,bachelors,midwest,employed,1,1,60968.47607146999,723.6282559280388,14235.03797734035,19,gold,12,58.30773104749169,12.0,6944.71478136626,2,2.0,1,8
61623792,31,male,married,graduate,northeast,self-employed,1,1,18426.13626562799,750.371340488125,4032.320368000033,11,standard,6,42.0566094829482,8.0,2117.1799165842813,2,1.0,5,8
12664255,28,male,married,high school,west,self-employed,1,1,319962.0305695729,604.7797191490066,68454.19476232002,19,platinum,54,67.25214264011704,23.0,32947.022956911685,6,8.0,1,8
99282552,59,female,married,graduate,midwest,unemployed,0,0,59957.71030649663,724.2429881212424,15267.334086168492,18,gold,12,15.668341613442834,11.0,7133.056783676948,3,3.0,1,8
57422029,27,male,married,bachelors,northeast,employed,0,1,27981.8282061694,673.3409517986464,6822.824933317134,14,standard,13,24.538643219327216,9.0,3468.957074080729,2,1.0,2,8
95049365,40,male,married,bachelors,northeast,employed,0,0,88697.28149426066,791.9800027959033,27377.090678840672,2,platinum,13,27.291621057256336,5.0,9505.402610023068,2,3.0,0,8
44630924,26,male,married,bachelors,west,self-employed,0,0,34225.524541937724,653.0410759638263,7624.878503809196,14,standard,2,28.00427722962343,7.0,4293.571380025158,2,3.0,3,8
59932513,57,female,married,bachelors,south,unemployed,1,0,188542.05516466248,726.1468759296599,44547.07817492262,18,platinum,18,39.77665384813994,15.0,19625.060875973657,4,5.0,2,8
79864196,52,female,married,high school,south,unemployed,1,0,134638.161554428,743.7321359368311,34857.74182238582,5,platinum,24,76.84951246287667,11.0,14532.086344532016,3,5.0,1,8
38025450,37,female,single,bachelors,south,student,0,1,13524.068964472164,779.9423031418273,3464.352549855492,19,gold,5,26.14398496589206,9.0,1461.2856610849472,1,1.0,0,8
43187524,51,female,married,graduate,west,employed,0,0,37398.67843511968,736.3178891193215,10165.392567062469,15,gold,6,34.13440873435697,11.0,4470.7967904974375,3,2.0,1,8
85710350,70,female,married,bachelors,midwest,self-employed,0,1,50495.54826032858,690.0292582663282,11117.031872464124,9,standard,11,37.531965699712856,6.0,5930.098003765936,3,4.0,3,8
39439329,66,male,married,high school,west,self-employed,1,0,118985.21714365354,651.9367224786245,25393.971221443004,8,standard,14,76.56534616079878,13.0,13105.965182785492,3,5.0,1,8
11767243,80,female,married,high school,south,employed,0,1,150590.47052766336,685.5999479539172,30907.41474167664,19,gold,19,32.634401102818096,11.0,15458.973874274909,1,3.0,1,8
40729807,66,female,married,bachelors,south,unemployed,0,0,10043.394104008852,661.1305220957495,2025.019229198932,12,standard,6,36.8891896918701,8.0,1953.3075005086675,1,2.0,0,8
95837440,24,male,single,bachelors,south,employed,0,1,104825.35528605928,777.3900543682365,30870.328829074853,18,platinum,17,26.39718660860888,7.0,12159.032902966652,5,7.0,0,8
62785546,72,female,married,bachelors,northeast,self-employed,0,1,26601.684166429597,695.0605221532658,5894.342107644652,12,standard,8,28.20401206088826,10.0,3929.868897119282,2,3.0,1,8
18032525,38,male,married,high school,midwest,unemployed,0,1,320824.336407315,646.5670473692101,56235.893263164944,13,platinum,33,34.657865288006306,23.0,33396.58324249742,13,11.0,0,8
78515248,72,male,married,bachelors,northeast,unemployed,0,0,53167.20695393225,675.2643134664781,9748.037777888148,6,standard,12,28.76959550176821,9.0,6301.083393325208,2,2.0,0,8
64000264,36,male,single,bachelors,south,self-employed,1,0,34384.81890643392,689.1367753096779,8664.30399835258,15,standard,13,32.76034456935013,8.0,4250.918952186845,4,0.0,2,8
70932637,64,female,married,bachelors,northeast,unemployed,1,1,56868.74583140062,671.9403786886021,14288.430874279942,12,standard,6,27.78649765449144,11.0,6516.070747280372,3,3.0,0,8
56631286,60,male,married,bachelors,midwest,employed,0,1,27139.71751565405,655.7884162791954,6898.07700023592,8,standard,6,44.4148059442085,12.0,3666.494293809751,0,3.0,2,8
82611641,54,male,married,high school,south,student,1,0,94387.90291342045,665.5571268599111,21190.37000868921,0,standard,12,53.76929040417232,12.0,10410.831812397031,5,5.0,0,8
14610215,31,female,single,bachelors,northeast,self-employed,0,1,220498.37357205135,643.3755147473091,43714.29948997951,10,platinum,30,61.47029462189251,18.0,23492.18316634733,9,4.0,1,8
65282606,79,male,married,bachelors,west,employed,1,1,103478.97564056783,658.6438465373018,23358.55413888064,12,standard,19,24.456752775269894,,10893.339551362442,5,2.0,1,8
31080502,25,female,single,bachelors,south,self-employed,0,1,69636.7824494032,658.52065096666,17068.431905239806,2,standard,14,46.242930201940126,7.0,7975.060226506762,0,2.0,1,8
66137109,79,male,married,bachelors,northeast,self-employed,1,0,58764.27024272093,691.0247624359522,12278.928674331251,15,standard,14,74.92324586839149,14.0,6470.64684788322,5,4.0,2,8
55286917,24,female,married,graduate,midwest,self-employed,0,1,41782.4529914019,703.8557978284277,9923.740710944752,3,standard,4,41.93623416366172,6.0,4680.8467803845015,1,5.0,2,8
19462876,75,male,married,high school,west,unemployed,0,0,41263.51915013472,685.5066400262845,9675.639709621595,17,standard,6,21.250874675536885,12.0,4866.275584012563,1,3.0,1,8
37235871,41,male,married,high school,midwest,student,0,1,86119.4485124017,721.462360475464,21119.713211543483,16,gold,10,66.67749597991798,9.0,9134.956416019671,5,1.0,3,8
53584009,71,male,married,graduate,south,unemployed,1,0,19625.732418490858,659.3669766454622,3942.134249214391,10,standard,5,50.44315822507684,10.0,3187.6516544040487,1,3.0,1,8
99377565,30,female,married,high school,west,student,1,1,51043.43115264961,738.8391373208477,11945.55951322587,11,gold,11,49.99330162744689,9.0,5456.561815086799,1,4.0,3,8
82994298,26,male,married,high school,south,employed,0,0,93370.88293272146,623.4975292049445,19621.5043378203,7,standard,10,29.014115352124957,10.0,10245.388287628972,6,4.0,3,8
64250472,39,male,married,bachelors,midwest,unemployed,1,1,36317.71520983264,737.3804907819007,8420.34534410157,1,gold,9,69.85457338047469,6.0,4667.13695442801,2,4.0,1,8
61269314,71,male,married,high school,south,student,0,1,26076.330026785312,604.800694221063,4246.88200666804,6,standard,5,29.469559815314977,7.0,3179.094518807991,4,4.0,0,8
26299312,68,female,married,high school,midwest,student,1,1,46110.18664002659,681.5271846973662,10792.092043417622,13,standard,11,13.585707565611251,11.0,5814.522098489739,2,1.0,1,8
97300018,80,male,married,bachelors,northeast,student,0,0,155571.09293619107,752.0513782361971,36308.89425205464,11,platinum,22,13.079081239216086,17.0,16402.534105094528,5,4.0,1,8
74523665,58,male,married,bachelors,northeast,self-employed,1,0,18252.0579967838,647.9378645535189,3953.597750560795,16,standard,4,36.09747173384201,3.0,2802.292042460945,0,2.0,1,8
19970243,48,female,married,bachelors,northeast,employed,0,1,103731.44809284469,739.836058428831,22497.666908711064,4,gold,14,8.601625316885158,6.0,11273.603336192336,8,0.0,1,8
14406104,58,male,married,bachelors,midwest,student,0,1,23453.59666967762,655.6991530747666,5022.7687365993925,12,standard,5,28.894776342236213,7.0,3552.464394137952,4,3.0,1,8
87865772,80,male,married,high school,south,unemployed,0,0,56028.52995997341,754.5353274545743,12589.4738455982,3,gold,13,25.515044056574155,11.0,6214.899897075585,4,3.0,1,8
12224440,69,male,married,bachelors,midwest,student,0,0,48516.14228172555,687.8877831306469,11666.950367515605,0,standard,8,29.612709627648243,5.0,6139.3555717661975,2,1.0,0,8
62628011,30,female,single,bachelors,west,unemployed,1,1,91743.55625816192,612.1931744319653,20537.937922127097,7,standard,8,25.332970988761872,4.0,10589.820142362145,4,4.0,3,8
30735313,59,male,married,high school,south,student,1,1,31063.738568579647,648.3765559618217,6101.806109205037,16,standard,6,40.58944730818092,8.0,4162.943250522746,1,4.0,2,8
12214322,58,male,married,bachelors,northeast,employed,1,1,51551.16090380927,691.6888746005958,12343.98318838489,1,standard,8,49.23580381124619,9.0,5629.724034169872,2,5.0,1,8
80943078,20,female,single,bachelors,west,self-employed,1,0,18838.436149808527,729.1404250244505,5128.514944284282,15,standard,3,19.847777399466995,4.0,3146.79474607023,1,4.0,0,8
89421265,46,male,married,bachelors,south,unemployed,1,0,90844.39912206266,739.6987463929577,24734.11343520985,10,gold,17,25.56085218080684,11.0,10165.701170956776,3,3.0,1,8
72762674,62,male,married,graduate,west,employed,1,1,67801.38744091926,669.7088768009871,17325.984506845434,13,standard,6,32.64853006813524,,7656.551186732643,3,7.0,4,8
55920835,24,female,single,graduate,northeast,student,1,1,55035.825658343456,726.6660408948425,11425.085918385596,9,gold,8,30.928090739991863,5.0,6797.999942764438,4,1.0,0,8
95456446,76,male,married,graduate,south,student,0,0,140795.0210591913,666.5838726366673,37604.59308606895,5,gold,18,28.235860786889347,10.0,14677.289903957788,8,5.0,2,8
96630600,21,female,married,high school,midwest,self-employed,0,1,27319.62897042185,634.7463483243196,5919.059435887647,0,standard,12,58.78395758224125,2.0,3905.100078755744,2,2.0,2,8
20077759,79,male,married,bachelors,west,self-employed,0,0,18415.21835602895,668.3558277558398,4533.140636600028,14,standard,5,55.00051908580486,5.0,3550.126309670632,4,2.0,1,8
77066065,33,female,married,graduate,west,unemployed,1,0,62835.76949193481,723.3908685271726,12148.46328863223,3,gold,21,27.089339585129657,3.0,7221.443054899775,1,1.0,1,8
47856776,55,female,married,bachelors,west,student,0,1,90282.76879830772,769.6824664629644,24943.69482701469,16,platinum,18,60.40208421824848,10.0,10221.606351872031,4,2.0,0,8
31685937,28,female,married,bachelors,west,unemployed,0,1,57721.7565487227,694.1193307436089,13497.286911264204,12,standard,8,47.59057659332299,6.0,6270.563304514863,3,4.0,0,8
41522098,57,female,married,bachelors,northeast,student,1,0,50170.3546849069,659.7845985316127,11023.68520996664,3,standard,13,27.25808948406658,14.0,6054.406255937575,4,3.0,1,8
30032101,41,female,married,high school,northeast,student,1,0,18979.909580476808,675.9616215917139,4771.589744824226,1,standard,6,59.591058993530005,6.0,3026.7024451166885,2,3.0,2,8
91606427,56,male,married,bachelors,south,student,1,1,152701.66712613558,727.3389168052438,35157.54188170128,2,platinum,27,44.16598879356428,17.0,15495.049203765937,6,5.0,2,8
22900349,32,female,single,bachelors,south,self-employed,1,1,54548.838786164415,806.6919462040212,13075.91596541106,15,platinum,18,38.123874120200085,6.0,6502.237551278457,1,4.0,1,8
43552678,34,female,married,,northeast,self-employed,1,0,107006.32324489205,664.71641475664,22170.254576667518,9,standard,15,75.28891756417315,9.0,11126.600243827215,6,2.0,2,8
38881909,48,female,married,high school,south,employed,1,0,76924.54604911128,704.48133105647,17289.483857133757,3,gold,17,29.138721885747497,12.0,8843.962357768814,0,4.0,1,8
77508029,25,male,married,graduate,midwest,student,1,1,30953.878215503624,713.7450136720649,7538.310330178598,10,standard,7,89.80160471349154,8.0,3794.997393850206,1,2.0,1,8
95128506,73,female,married,bachelors,south,unemployed,1,1,35336.07643316256,762.3787254555162,11320.208402808612,10,gold,7,92.77227311953972,10.0,4860.927889783822,4,0.0,2,8
64627729,55,male,married,bachelors,west,unemployed,0,0,31072.072490591407,705.2323497864578,7109.0712763685015,3,standard,7,35.95184672673924,8.0,4243.65940216719,2,3.0,1,8
56744301,18,female,single,graduate,south,self-employed,0,1,40938.07694991202,707.8032863548909,9747.466254847728,9,standard,6,43.55664902314642,4.0,4692.314403423991,3,0.0,0,8
